trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2701,False,"{'a': 0.75, 'e': 0.06704767127628948}",25,15,9.472410430219263,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.75, 'e': 0.0669806236050132}",25,12,21.087183844754428,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.75, 'e': 0.06691364298140817}",25,7,30.41008825739711,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.75, 'e': 0.06684672933842677}",25,13,18.42773521127283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.75, 'e': 0.06677988260908835}",20,8,21.023620062188346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.75, 'e': 0.06671310272647925}",25,8,5.475138855114551,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2707,False,"{'a': 0.75, 'e': 0.06664638962375277}",25,13,21.07889223481358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.75, 'e': 0.06657974323412902}",20,10,6.5789524743227705,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2709,False,"{'a': 0.75, 'e': 0.0665131634908949}",20,8,18.40422074300829,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.75, 'e': 0.066446650327404}",25,2,40.77940527102148,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.75, 'e': 0.06638020367707659}",30,13,13.217451802565247,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2712,False,"{'a': 0.75, 'e': 0.06631382347339952}",20,10,6.765041291173711,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2713,False,"{'a': 0.75, 'e': 0.06624750964992612}",20,12,19.486299127070943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.75, 'e': 0.0661812621402762}",20,7,23.188802919692318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.75, 'e': 0.06611508087813592}",25,11,4.7148708669643025,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2716,False,"{'a': 0.75, 'e': 0.06604896579725777}",35,18,22.5102997282781,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.75, 'e': 0.06598291683146053}",30,15,27.643256717389125,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.75, 'e': 0.06591693391462906}",25,8,24.954442598252758,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.75, 'e': 0.06585101698071444}",25,15,0.012806246373679553,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
2720,False,"{'a': 0.75, 'e': 0.06578516596373372}",30,14,28.82826414814485,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.75, 'e': 0.06571938079776998}",20,0,-12.49644327480655,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2722,False,"{'a': 0.75, 'e': 0.06565366141697221}",25,9,30.110305100561835,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.75, 'e': 0.06558800775555525}",25,6,34.04742877338266,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.75, 'e': 0.06552241974779968}",20,13,14.575862391537209,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.75, 'e': 0.06545689732805189}",25,15,18.467692189871435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.75, 'e': 0.06539144043072384}",30,17,25.155517669023524,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.75, 'e': 0.06532604899029311}",30,19,21.77556191507622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.75, 'e': 0.06526072294130282}",20,3,-16.47621191154939,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2729,False,"{'a': 0.75, 'e': 0.06519546221836152}",25,8,15.322682706270864,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2730,False,"{'a': 0.75, 'e': 0.06513026675614315}",20,9,4.6941435724243386,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2731,False,"{'a': 0.75, 'e': 0.06506513648938701}",20,13,13.189797715658681,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.75, 'e': 0.06500007135289762}",25,3,23.01004332694685,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.75, 'e': 0.06493507128154473}",20,11,14.587628249528,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.75, 'e': 0.06487013621026318}",30,18,12.406156285862197,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.75, 'e': 0.06480526607405292}",30,19,18.25157990289669,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.75, 'e': 0.06474046080797886}",20,10,21.22631210902893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.75, 'e': 0.06467572034717088}",20,0,14.633726452369789,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2738,False,"{'a': 0.75, 'e': 0.06461104462682371}",20,11,18.985767336991167,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.75, 'e': 0.06454643358219689}",20,2,17.40756327722738,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2740,False,"{'a': 0.75, 'e': 0.06448188714861469}",25,0,40.02970279167825,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2741,False,"{'a': 0.75, 'e': 0.06441740526146608}",20,11,11.42007911937892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.75, 'e': 0.06435298785620461}",25,10,15.080660780782262,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2743,False,"{'a': 0.75, 'e': 0.0642886348683484}",25,16,17.922636317594673,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.75, 'e': 0.06422434623348006}",20,8,-14.900673257919548,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
2745,False,"{'a': 0.75, 'e': 0.06416012188724658}",25,8,-11.590985148735182,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
2746,False,"{'a': 0.75, 'e': 0.06409596176535934}",20,11,9.160584779063187,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.75, 'e': 0.06403186580359398}",35,13,35.16032909935714,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.75, 'e': 0.06396783393779037}",25,4,6.417698524767683,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
